CompanyName,YearMonth,MonthlyRevenue,MonthlyOrders
"Around the Horn",2021-07,4399.4,1
"Que Delícia",2021-07,1636.5,1
"Océano Atlántico Ltda.",2021-08,143451.34,3
"Ricardo Adocicados",2021-08,135505.03,4
LILA-Supermercado,2021-08,127288.9,3
"Gourmet Lanchonetes",2021-08,118483.04,4
Vaffeljernet,2021-08,107948.21,3
"Alfreds Futterkiste",2021-08,106313.66,4
"Let's Stop N Shop",2021-08,97354.53,2
"Königlich Essen",2021-08,94421.98,3
"Franchi S.p.A.",2021-08,93962.46,2
"Hanari Carnes",2021-08,92925.16,4
"Godos Cocina Típica",2021-08,92747.43,3
"Victuailles en stock",2021-08,92698.04,2
"Du monde entier",2021-08,92650.78,2
"Santé Gourmet",2021-08,91326.14,2
"Magazzini Alimentari Riuniti",2021-08,89210.22,3
"Chop-suey Chinese",2021-08,84342.51,2
"Familia Arquibaldo",2021-08,76530.28,2
"Pericles Comidas clásicas",2021-08,75292.31,2
IT,2021-08,70135.06,2
"Great Lakes Food Market",2021-08,68939.64,3
"Comércio Mineiro",2021-08,66788.64,3
"Romero y tomillo",2021-08,65993.0,2
Frankenversand,2021-08,63182.39,2
"Antonio Moreno Taquería",2021-08,60707.33,2
"Wilman Kala",2021-08,56772.49,1
"Blondesddsl père et fils",2021-08,52409.76,3
"Richter Supermarkt",2021-08,49262.57,1
"Ana Trujillo Emparedados y helados",2021-08,48579.76,1
"Ernst Handel",2021-08,47204.25,2
North/South,2021-08,46345.79,1
"Around the Horn",2021-08,45861.69,2
"Laughing Bacchus Wine Cellars",2021-08,44180.51,2
"The Cracker Box",2021-08,43267.59,1
"Centro comercial Moctezuma",2021-08,42813.99,1
"Wellington Importadora",2021-08,41890.85,2
LINO-Delicateses,2021-08,41416.19,1
"Que Delícia",2021-08,41112.39,2
"Folk och fä HB",2021-08,40951.85,1
"Drachenblut Delikatessen",2021-08,40053.27,3
"Cactus Comidas para llevar",2021-08,37140.97,1
"Morgenstern Gesundkost",2021-08,34445.45,2
"Save-a-lot Markets",2021-08,31402.64,1
"Paris spécialités",2021-08,30941.57,1
GROSELLA-Restaurante,2021-08,30003.74,2
"Bólido Comidas preparadas",2021-08,29401.15,1
QUICK-Stop,2021-08,29198.38,1
"Furia Bacalhau e Frutos do Mar",2021-08,28695.61,1
"Vins et alcools Chevalier",2021-08,28693.35,1
"White Clover Markets",2021-08,27652.12,1
"Die Wandernde Kuh",2021-08,25667.55,1
"FISSA Fabrica Inter. Salchichas S.A.",2021-08,23424.87,2
"Toms Spezialitäten",2021-08,23134.45,2
"Lazy K Kountry Store",2021-08,22048.87,1
"Lonesome Pine Restaurant",2021-08,21558.25,1
"Berglunds snabbköp",2021-08,18815.24,1
"Consolidated Holdings",2021-08,18431.7,1
"B's Beverages",2021-08,16423.29,1
"Suprêmes délices",2021-08,13406.5,1
"Folies gourmandes",2021-08,11746.72,1
"Spécialités du monde",2021-08,11040.1,1
"Ottilies Käseladen",2021-08,9859.4,1
"Rattlesnake Canyon Grocery",2021-08,9305.65,1
"The Big Cheese",2021-08,7276.04,1
"La maison d'Asie",2021-08,6568.0,1
"Bon app'",2021-08,3608.4,1
"Galería del gastrónomo",2021-08,3319.05,1
"Berglunds snabbköp",2021-09,133916.44,4
"Save-a-lot Markets",2021-09,107393.44,2
"Ricardo Adocicados",2021-09,99856.27,3
"Comércio Mineiro",2021-09,96314.51,3
"Queen Cozinha",2021-09,94808.65,2
"Familia Arquibaldo",2021-09,88126.33,2
"Hanari Carnes",2021-09,87840.47,3
"Ottilies Käseladen",2021-09,86781.96,2
LILA-Supermercado,2021-09,86180.51,2
Vaffeljernet,2021-09,77745.07,2
"Du monde entier",2021-09,77698.7,2
"Tradição Hipermercados",2021-09,77483.4,3
"Paris spécialités",2021-09,75051.75,2
"Mère Paillarde",2021-09,74965.21,2
"Princesa Isabel Vinhos",2021-09,70327.43,3
"Cactus Comidas para llevar",2021-09,67657.65,2
"Antonio Moreno Taquería",2021-09,65461.56,2
"Consolidated Holdings",2021-09,58120.38,2
"Rattlesnake Canyon Grocery",2021-09,57786.43,1
"Godos Cocina Típica",2021-09,56805.76,2
"Wellington Importadora",2021-09,56431.19,2
"Maison Dewey",2021-09,56389.47,1
"Hungry Owl All-Night Grocers",2021-09,55913.19,1
"Let's Stop N Shop",2021-09,55804.58,3
HILARION-Abastos,2021-09,55606.74,2
"Blauer See Delikatessen",2021-09,55474.85,1
"Morgenstern Gesundkost",2021-09,54488.77,2
"Bólido Comidas preparadas",2021-09,54176.49,1
IT,2021-09,54078.98,1
"Pericles Comidas clásicas",2021-09,49899.42,1
"Lehmanns Marktstand",2021-09,48734.24,1
"FISSA Fabrica Inter. Salchichas S.A.",2021-09,46419.09,1
"Old World Delicatessen",2021-09,45581.05,1
"Chop-suey Chinese",2021-09,44669.96,1
"Great Lakes Food Market",2021-09,44647.59,1
"Blondesddsl père et fils",2021-09,43629.71,1
"Alfreds Futterkiste",2021-09,42452.86,1
"Vins et alcools Chevalier",2021-09,40921.77,2
"Galería del gastrónomo",2021-09,40909.31,1
"Eastern Connection",2021-09,40541.78,2
"Split Rail Beer & Ale",2021-09,40186.99,1
LINO-Delicateses,2021-09,35360.81,1
"Hungry Coyote Import Store",2021-09,34525.67,1
"Laughing Bacchus Wine Cellars",2021-09,34104.34,1
Frankenversand,2021-09,32152.29,2
"Bottom-Dollar Markets",2021-09,30540.63,2
"La maison d'Asie",2021-09,28696.42,1
"Spécialités du monde",2021-09,27202.11,1
"Die Wandernde Kuh",2021-09,26698.55,1
"Folk och fä HB",2021-09,25648.2,1
"Romero y tomillo",2021-09,25038.97,1
"Wartian Herkku",2021-09,23633.89,1
"The Cracker Box",2021-09,21219.39,1
"Bon app'",2021-09,20512.7,1
"Reggiani Caseifici",2021-09,20326.25,1
"Richter Supermarkt",2021-09,18940.55,1
"Magazzini Alimentari Riuniti",2021-09,15063.39,1
"Seven Seas Imports",2021-09,14616.25,1
"Victuailles en stock",2021-09,13940.67,2
"Lazy K Kountry Store",2021-09,11960.9,1
GROSELLA-Restaurante,2021-09,11708.55,1
"Gourmet Lanchonetes",2021-09,11287.25,1
"Toms Spezialitäten",2021-09,10836.25,1
QUICK-Stop,2021-09,9635.05,1
"Centro comercial Moctezuma",2021-09,9384.4,2
"Lonesome Pine Restaurant",2021-09,3469.0,1
"Ana Trujillo Emparedados y helados",2021-09,2692.6,1
"Tortuga Restaurante",2021-09,471.15,1
QUICK-Stop,2021-10,144532.25,3
"Comércio Mineiro",2021-10,136308.18,3
"Paris spécialités",2021-10,103582.55,4
"Victuailles en stock",2021-10,101794.87,4
"FISSA Fabrica Inter. Salchichas S.A.",2021-10,101727.8,3
"Let's Stop N Shop",2021-10,97822.35,3
"La maison d'Asie",2021-10,83849.97,2
"Wellington Importadora",2021-10,81723.09,2
LILA-Supermercado,2021-10,81143.55,2
"White Clover Markets",2021-10,79092.2,3
"Océano Atlántico Ltda.",2021-10,78379.88,3
"Queen Cozinha",2021-10,73038.38,4
"Trail's Head Gourmet Provisioners",2021-10,71476.95,2
IT,2021-10,70190.95,2
"Richter Supermarkt",2021-10,68851.79,2
"Hungry Coyote Import Store",2021-10,65450.11,3
"Berglunds snabbköp",2021-10,61995.79,1
"Ottilies Käseladen",2021-10,59251.91,2
"Around the Horn",2021-10,58910.34,2
"Old World Delicatessen",2021-10,58100.69,3
"Drachenblut Delikatessen",2021-10,57338.35,2
"Seven Seas Imports",2021-10,55725.09,2
"Great Lakes Food Market",2021-10,53640.27,2
"Maison Dewey",2021-10,53574.06,2
"Folies gourmandes",2021-10,53241.33,2
"Suprêmes délices",2021-10,52027.19,2
"Gourmet Lanchonetes",2021-10,50360.58,1
"Wilman Kala",2021-10,49565.28,1
"Island Trading",2021-10,47884.67,1
"Princesa Isabel Vinhos",2021-10,47844.58,1
HILARION-Abastos,2021-10,46578.15,1
"Vins et alcools Chevalier",2021-10,46487.23,1
"Antonio Moreno Taquería",2021-10,43781.81,1
"Familia Arquibaldo",2021-10,43417.97,3
"Toms Spezialitäten",2021-10,42113.31,1
"Pericles Comidas clásicas",2021-10,39291.73,2
"Piccolo und mehr",2021-10,38753.22,1
"Rancho grande",2021-10,38000.99,1
"Que Delícia",2021-10,37516.17,2
"Hanari Carnes",2021-10,35980.7,1
"Split Rail Beer & Ale",2021-10,33100.5,2
"Romero y tomillo",2021-10,32691.9,1
"Lonesome Pine Restaurant",2021-10,32236.42,1
Vaffeljernet,2021-10,32130.28,1
"Ricardo Adocicados",2021-10,29856.93,1
Frankenversand,2021-10,29139.21,1
"Bon app'",2021-10,28807.27,1
"Tortuga Restaurante",2021-10,28769.65,1
"B's Beverages",2021-10,27205.24,1
"Mère Paillarde",2021-10,25338.05,1
"Die Wandernde Kuh",2021-10,23227.67,2
North/South,2021-10,22425.7,2
"Simons bistro",2021-10,17160.92,2
"Magazzini Alimentari Riuniti",2021-10,16341.85,1
"La corne d'abondance",2021-10,16054.95,1
"The Big Cheese",2021-10,14297.62,1
"France restauration",2021-10,12178.25,1
"Lehmanns Marktstand",2021-10,11476.18,2
"Chop-suey Chinese",2021-10,10720.55,1
"Centro comercial Moctezuma",2021-10,9440.74,1
"Tradição Hipermercados",2021-10,5081.0,1
"Bottom-Dollar Markets",2021-10,2904.2,1
"Consolidated Holdings",2021-10,841.5,1
"B's Beverages",2021-11,207037.38,4
"Antonio Moreno Taquería",2021-11,158710.27,3
"Folies gourmandes",2021-11,144093.16,4
IT,2021-11,140929.4,3
"Consolidated Holdings",2021-11,125273.19,3
GROSELLA-Restaurante,2021-11,123950.7,4
"Princesa Isabel Vinhos",2021-11,116417.49,3
"Simons bistro",2021-11,116279.05,3
LINO-Delicateses,2021-11,115710.59,4
"Old World Delicatessen",2021-11,106014.84,3
"Galería del gastrónomo",2021-11,104828.85,2
"Comércio Mineiro",2021-11,88336.59,2
"Drachenblut Delikatessen",2021-11,74809.76,2
"Ana Trujillo Emparedados y helados",2021-11,73580.84,2
"Magazzini Alimentari Riuniti",2021-11,71457.22,3
"Mère Paillarde",2021-11,68079.99,2
"Wellington Importadora",2021-11,63034.59,3
"Morgenstern Gesundkost",2021-11,59607.11,1
"Chop-suey Chinese",2021-11,59379.96,1
North/South,2021-11,58942.4,2
"Hungry Owl All-Night Grocers",2021-11,56024.97,1
"Familia Arquibaldo",2021-11,54996.83,1
"Du monde entier",2021-11,54671.29,1
"Rancho grande",2021-11,49004.79,3
"Wilman Kala",2021-11,48511.72,1
"Cactus Comidas para llevar",2021-11,46725.34,1
"Bólido Comidas preparadas",2021-11,45419.73,1
"Piccolo und mehr",2021-11,44150.05,3
"Island Trading",2021-11,44140.06,3
"Romero y tomillo",2021-11,43937.51,1
"White Clover Markets",2021-11,43830.72,1
"Alfreds Futterkiste",2021-11,43590.1,2
"Pericles Comidas clásicas",2021-11,43303.29,1
"Bon app'",2021-11,40957.25,2
"France restauration",2021-11,37082.89,2
HILARION-Abastos,2021-11,36251.91,1
"Centro comercial Moctezuma",2021-11,35049.43,1
"Lonesome Pine Restaurant",2021-11,34973.73,1
"Ottilies Käseladen",2021-11,34429.36,1
"The Cracker Box",2021-11,33880.53,1
"Hungry Coyote Import Store",2021-11,31937.88,1
"Maison Dewey",2021-11,31751.6,1
"Gourmet Lanchonetes",2021-11,31492.23,1
"Furia Bacalhau e Frutos do Mar",2021-11,30303.07,3
"Ricardo Adocicados",2021-11,29460.95,1
"Seven Seas Imports",2021-11,28301.89,1
"Folk och fä HB",2021-11,27479.98,1
"Ernst Handel",2021-11,23078.52,1
"Laughing Bacchus Wine Cellars",2021-11,22742.69,1
"La maison d'Asie",2021-11,22568.69,2
"Berglunds snabbköp",2021-11,19383.02,1
"Die Wandernde Kuh",2021-11,19356.03,1
"Queen Cozinha",2021-11,19266.78,1
"Lazy K Kountry Store",2021-11,18847.15,1
"Océano Atlántico Ltda.",2021-11,18279.3,1
"Franchi S.p.A.",2021-11,17847.72,2
"Bottom-Dollar Markets",2021-11,16645.29,1
"Godos Cocina Típica",2021-11,15842.01,1
"Tradição Hipermercados",2021-11,15812.21,1
"Blondesddsl père et fils",2021-11,6531.0,1
"Great Lakes Food Market",2021-11,5422.6,1
"Rattlesnake Canyon Grocery",2021-11,4799.15,1
"Santé Gourmet",2021-11,2480.15,1
"Victuailles en stock",2021-11,1251.0,1
"Reggiani Caseifici",2021-11,604.5,1
"Hanari Carnes",2021-12,177051.25,4
"Lehmanns Marktstand",2021-12,157164.92,4
"Victuailles en stock",2021-12,156573.21,3
"Furia Bacalhau e Frutos do Mar",2021-12,143076.97,3
"Bólido Comidas preparadas",2021-12,128926.7,5
"Vins et alcools Chevalier",2021-12,121103.27,3
"Wellington Importadora",2021-12,121090.44,3
"Blondesddsl père et fils",2021-12,112811.31,3
QUICK-Stop,2021-12,109235.23,4
HILARION-Abastos,2021-12,107387.4,2
"Antonio Moreno Taquería",2021-12,106703.3,3
"B's Beverages",2021-12,103998.34,4
"Gourmet Lanchonetes",2021-12,100627.81,4
"Suprêmes délices",2021-12,97898.29,3
"Rancho grande",2021-12,97790.65,2
"Tradição Hipermercados",2021-12,95245.28,3
Vaffeljernet,2021-12,95156.47,2
"White Clover Markets",2021-12,94684.49,2
"Bon app'",2021-12,93155.51,3
"FISSA Fabrica Inter. Salchichas S.A.",2021-12,88862.52,3
LINO-Delicateses,2021-12,87297.9,2
"Hungry Coyote Import Store",2021-12,85777.1,3
"Richter Supermarkt",2021-12,84702.87,3
"The Big Cheese",2021-12,79615.81,2
"Rattlesnake Canyon Grocery",2021-12,77843.43,3
"Ana Trujillo Emparedados y helados",2021-12,77628.89,2
"Morgenstern Gesundkost",2021-12,71544.14,2
"Trail's Head Gourmet Provisioners",2021-12,70449.25,2
"Alfreds Futterkiste",2021-12,68974.57,2
"Wilman Kala",2021-12,67459.24,1
"Blauer See Delikatessen",2021-12,67238.55,4
"Split Rail Beer & Ale",2021-12,59317.94,1
"Folk och fä HB",2021-12,57360.19,3
North/South,2021-12,57313.32,3
"Franchi S.p.A.",2021-12,53859.59,2
"Berglunds snabbköp",2021-12,53616.75,2
"Hungry Owl All-Night Grocers",2021-12,53471.12,1
"Familia Arquibaldo",2021-12,49438.63,2
"Laughing Bacchus Wine Cellars",2021-12,48408.86,1
"Eastern Connection",2021-12,48152.56,2
"Océano Atlántico Ltda.",2021-12,45432.16,2
"Lonesome Pine Restaurant",2021-12,43583.23,1
"Seven Seas Imports",2021-12,43254.84,1
"La maison d'Asie",2021-12,41913.01,1
"Folies gourmandes",2021-12,40633.62,1
"Wartian Herkku",2021-12,40260.72,1
"Ottilies Käseladen",2021-12,38416.93,2
"Comércio Mineiro",2021-12,37369.09,1
"Consolidated Holdings",2021-12,36720.51,3
"Maison Dewey",2021-12,36092.72,1
"Centro comercial Moctezuma",2021-12,35233.81,1
"Princesa Isabel Vinhos",2021-12,35096.57,1
"Toms Spezialitäten",2021-12,33825.88,3
"Mère Paillarde",2021-12,32157.43,1
"Island Trading",2021-12,31908.96,1
"The Cracker Box",2021-12,31835.79,1
"Reggiani Caseifici",2021-12,30605.68,1
"France restauration",2021-12,20777.16,1
"Chop-suey Chinese",2021-12,20467.48,1
"Let's Stop N Shop",2021-12,17582.31,1
Frankenversand,2021-12,17117.6,1
"Queen Cozinha",2021-12,14496.2,1
IT,2021-12,13354.96,1
"Spécialités du monde",2021-12,8152.72,1
"La corne d'abondance",2021-12,1754.0,1
"Around the Horn",2021-12,1149.95,1
"Galería del gastrónomo",2021-12,588.0,1
"Godos Cocina Típica",2022-01,143935.41,4
"La corne d'abondance",2022-01,142131.96,4
"Tradição Hipermercados",2022-01,139252.63,3
"Morgenstern Gesundkost",2022-01,134562.87,3
"Ernst Handel",2022-01,112892.94,4
"Du monde entier",2022-01,108888.82,2
North/South,2022-01,107609.37,2
Vaffeljernet,2022-01,98463.11,3
"The Cracker Box",2022-01,98093.78,2
"Blondesddsl père et fils",2022-01,93861.1,2
"Familia Arquibaldo",2022-01,93165.84,3
"Wilman Kala",2022-01,87135.65,2
"Wolski  Zajazd",2022-01,83343.75,4
"Suprêmes délices",2022-01,81841.5,2
"Folies gourmandes",2022-01,80636.46,3
"France restauration",2022-01,76756.13,2
LILA-Supermercado,2022-01,74128.16,2
"Océano Atlántico Ltda.",2022-01,71428.56,2
"Antonio Moreno Taquería",2022-01,69308.32,2
"Centro comercial Moctezuma",2022-01,63546.84,3
"Ottilies Käseladen",2022-01,63209.44,3
"Laughing Bacchus Wine Cellars",2022-01,59835.88,2
"Piccolo und mehr",2022-01,59745.66,2
"Toms Spezialitäten",2022-01,59548.7,1
"Consolidated Holdings",2022-01,59339.36,1
"Blauer See Delikatessen",2022-01,54267.9,1
"Chop-suey Chinese",2022-01,53304.82,1
"Let's Stop N Shop",2022-01,52976.15,1
"Spécialités du monde",2022-01,50986.43,3
"Queen Cozinha",2022-01,50013.58,3
"Hungry Coyote Import Store",2022-01,48516.99,1
"Paris spécialités",2022-01,47851.01,1
"Drachenblut Delikatessen",2022-01,47809.98,1
"Gourmet Lanchonetes",2022-01,47588.04,1
"Seven Seas Imports",2022-01,45717.74,3
"Eastern Connection",2022-01,43455.93,2
"Richter Supermarkt",2022-01,40759.47,1
"Lazy K Kountry Store",2022-01,40615.04,1
"Königlich Essen",2022-01,40509.37,2
"Wellington Importadora",2022-01,40414.07,1
Frankenversand,2022-01,40406.0,1
"Santé Gourmet",2022-01,40365.37,1
"Ricardo Adocicados",2022-01,40181.98,1
"Romero y tomillo",2022-01,39091.95,2
IT,2022-01,38353.74,1
"La maison d'Asie",2022-01,38271.11,1
"Vins et alcools Chevalier",2022-01,35873.2,1
"Old World Delicatessen",2022-01,32741.9,1
"Folk och fä HB",2022-01,30597.55,2
"Simons bistro",2022-01,30021.51,1
"Cactus Comidas para llevar",2022-01,27748.5,1
QUICK-Stop,2022-01,27178.78,2
"Split Rail Beer & Ale",2022-01,24367.48,1
"FISSA Fabrica Inter. Salchichas S.A.",2022-01,23516.69,1
"White Clover Markets",2022-01,23294.03,1
"Great Lakes Food Market",2022-01,22260.16,1
"Rancho grande",2022-01,20880.91,2
"Island Trading",2022-01,19484.45,1
"B's Beverages",2022-01,17918.78,1
"Comércio Mineiro",2022-01,15112.97,1
"Trail's Head Gourmet Provisioners",2022-01,14145.6,1
"Hanari Carnes",2022-01,11567.4,1
"Hungry Owl All-Night Grocers",2022-01,5910.5,1
"Ana Trujillo Emparedados y helados",2022-01,2765.6,1
"Lonesome Pine Restaurant",2022-01,1848.8,1
"Consolidated Holdings",2022-02,172663.45,4
"Toms Spezialitäten",2022-02,136391.78,3
"Bon app'",2022-02,103619.48,2
"B's Beverages",2022-02,101933.15,3
"Reggiani Caseifici",2022-02,101801.49,3
IT,2022-02,91656.35,3
"Lonesome Pine Restaurant",2022-02,90658.42,2
QUICK-Stop,2022-02,86602.79,3
"Gourmet Lanchonetes",2022-02,78907.1,2
"Ottilies Käseladen",2022-02,72731.53,3
"Antonio Moreno Taquería",2022-02,70143.41,3
"Folk och fä HB",2022-02,69662.06,2
"Ana Trujillo Emparedados y helados",2022-02,69528.98,2
"FISSA Fabrica Inter. Salchichas S.A.",2022-02,67440.82,2
Vaffeljernet,2022-02,66101.56,2
"Old World Delicatessen",2022-02,61848.69,1
"Wilman Kala",2022-02,58203.48,1
"Tortuga Restaurante",2022-02,57764.78,2
"Richter Supermarkt",2022-02,57307.65,2
"Santé Gourmet",2022-02,57210.13,2
"Folies gourmandes",2022-02,56123.37,2
"Wellington Importadora",2022-02,56049.94,1
"Océano Atlántico Ltda.",2022-02,56023.22,2
"Godos Cocina Típica",2022-02,55677.64,2
"Romero y tomillo",2022-02,54967.0,1
"Piccolo und mehr",2022-02,50898.4,2
"Spécialités du monde",2022-02,44847.33,2
"Blauer See Delikatessen",2022-02,43126.13,1
"The Cracker Box",2022-02,42230.47,1
"Save-a-lot Markets",2022-02,41116.87,2
"The Big Cheese",2022-02,35725.96,3
"Wolski  Zajazd",2022-02,33644.24,1
"La maison d'Asie",2022-02,32009.1,1
"La corne d'abondance",2022-02,31758.31,2
North/South,2022-02,30163.01,1
LINO-Delicateses,2022-02,30127.7,3
"Hungry Owl All-Night Grocers",2022-02,29931.21,1
"Hanari Carnes",2022-02,29526.69,2
"Great Lakes Food Market",2022-02,29344.29,1
"Mère Paillarde",2022-02,28777.39,1
"France restauration",2022-02,27938.43,1
"Lehmanns Marktstand",2022-02,26790.3,1
"Magazzini Alimentari Riuniti",2022-02,24764.05,1
"Bólido Comidas preparadas",2022-02,23910.85,1
"Laughing Bacchus Wine Cellars",2022-02,23014.3,1
Frankenversand,2022-02,22441.91,1
"Cactus Comidas para llevar",2022-02,21550.76,1
"White Clover Markets",2022-02,21132.85,1
LILA-Supermercado,2022-02,21053.25,3
"Hungry Coyote Import Store",2022-02,20920.44,1
"Princesa Isabel Vinhos",2022-02,19466.3,1
"Franchi S.p.A.",2022-02,17984.29,2
"Que Delícia",2022-02,16020.15,1
"Wartian Herkku",2022-02,15203.01,1
"Königlich Essen",2022-02,14277.67,1
"Morgenstern Gesundkost",2022-02,13506.87,1
"Furia Bacalhau e Frutos do Mar",2022-02,7848.0,1
"Du monde entier",2022-02,4601.83,1
"Galería del gastrónomo",2022-02,4137.03,1
"Comércio Mineiro",2022-02,1018.5,1
"Island Trading",2022-02,495.0,1
"Wartian Herkku",2022-03,183129.69,4
"Magazzini Alimentari Riuniti",2022-03,157465.21,4
IT,2022-03,143885.42,4
"Chop-suey Chinese",2022-03,101192.67,2
GROSELLA-Restaurante,2022-03,99861.27,5
"Furia Bacalhau e Frutos do Mar",2022-03,99079.56,2
"La maison d'Asie",2022-03,97134.86,5
"Paris spécialités",2022-03,83279.95,3
"Königlich Essen",2022-03,82255.23,4
"France restauration",2022-03,79263.28,2
"Lazy K Kountry Store",2022-03,73869.78,4
"Ernst Handel",2022-03,73285.88,3
"Hungry Coyote Import Store",2022-03,71732.14,2
"Rancho grande",2022-03,65097.72,2
"Hanari Carnes",2022-03,63956.1,1
"Hungry Owl All-Night Grocers",2022-03,63158.01,3
"Drachenblut Delikatessen",2022-03,62624.91,3
Vaffeljernet,2022-03,60748.36,2
"Gourmet Lanchonetes",2022-03,60259.28,1
"Simons bistro",2022-03,58583.66,2
"Seven Seas Imports",2022-03,57126.23,1
"Maison Dewey",2022-03,56091.93,2
"Consolidated Holdings",2022-03,55196.43,1
"Eastern Connection",2022-03,54768.45,2
LILA-Supermercado,2022-03,54069.63,1
"Blondesddsl père et fils",2022-03,53602.38,1
"Familia Arquibaldo",2022-03,53499.62,2
"Tradição Hipermercados",2022-03,53471.3,2
"La corne d'abondance",2022-03,53282.36,1
"Galería del gastrónomo",2022-03,53270.47,2
"Godos Cocina Típica",2022-03,52502.96,1
"White Clover Markets",2022-03,47769.4,1
"Ana Trujillo Emparedados y helados",2022-03,43265.79,2
