YearMonth,Supplier,Revenue,NumberOfSales
2023-06,"Svensk Sjöföda AB",78793.0,71
2023-06,"Tokyo Traders",168168.0,74
2023-06,"Zaanse Snoepfabriek",30642.5,70
2023-07,"Aux joyeux ecclésiastiques",369963.5,76
2023-07,"Bigfoot Breweries",65094.0,84
2023-07,"Cooperativa de Quesos 'Las Cabras'",100205.0,78
2023-07,"Escargots Nouveaux",23147.75,66
2023-07,"Exotic Liquids",68091.0,84
2023-07,"Formaggi Fortini s.r.l.",136478.6,94
2023-07,"Forêts d'érables",120624.5,80
2023-07,"G'day, Mate",160110.0,91
2023-07,"Gai pâturage",129173.0,82
2023-07,"Grandma Kelly's Homestead",160135.0,92
2023-07,"Heli Süßwaren GmbH & Co. KG",149086.39,94
2023-07,"Karkki Oy",79767.75,85
2023-07,"Leka Trading",136708.95,96
2023-07,Lyngbysild,31968.5,77
2023-07,"Ma Maison",44550.3,83
2023-07,"Mayumi's",72399.0,87
2023-07,"New England Seafood Cannery",43302.8,82
2023-07,"New Orleans Cajun Delights",128514.85,96
2023-07,"Nord-Ost-Fisch Handelsgesellschaft mbH",36349.56,60
2023-07,"Norske Meierier",88142.5,91
2023-07,"PB Knäckebröd AB",44682.0,84
2023-07,"Pasta Buttini s.r.l.",79603.5,72
2023-07,"Pavlova, Ltd.",278219.9,100
2023-07,"Plutzer Lebensmittelgroßmärkte AG",311116.36,97
2023-07,"Refrescos Americanas LTDA",7119.0,63
2023-07,"Specialty Biscuits, Ltd.",164120.9,95
2023-07,"Svensk Sjöföda AB",99331.0,95
2023-07,"Tokyo Traders",187951.0,87
2023-07,"Zaanse Snoepfabriek",34380.75,77
2023-08,"Aux joyeux ecclésiastiques",424325.5,80
2023-08,"Bigfoot Breweries",64544.0,84
2023-08,"Cooperativa de Quesos 'Las Cabras'",79901.0,71
2023-08,"Escargots Nouveaux",19331.75,59
2023-08,"Exotic Liquids",73875.0,87
2023-08,"Formaggi Fortini s.r.l.",115770.1,86
2023-08,"Forêts d'érables",116074.7,78
2023-08,"G'day, Mate",130431.8,83
2023-08,"Gai pâturage",128396.0,81
2023-08,"Grandma Kelly's Homestead",141625.0,88
2023-08,"Heli Süßwaren GmbH & Co. KG",127231.82,81
2023-08,"Karkki Oy",86028.5,84
2023-08,"Leka Trading",119382.15,84
2023-08,Lyngbysild,30931.0,76
2023-08,"Ma Maison",48850.7,73
2023-08,"Mayumi's",69663.0,87
2023-08,"New England Seafood Cannery",44655.6,81
2023-08,"New Orleans Cajun Delights",119453.0,91
2023-08,"Nord-Ost-Fisch Handelsgesellschaft mbH",34304.25,54
2023-08,"Norske Meierier",82383.0,83
2023-08,"PB Knäckebröd AB",45591.0,78
2023-08,"Pasta Buttini s.r.l.",82323.5,75
2023-08,"Pavlova, Ltd.",272581.6,98
2023-08,"Plutzer Lebensmittelgroßmärkte AG",342763.3,91
2023-08,"Refrescos Americanas LTDA",6435.0,60
2023-08,"Specialty Biscuits, Ltd.",168493.4,91
2023-08,"Svensk Sjöföda AB",100183.0,87
2023-08,"Tokyo Traders",185866.0,85
2023-08,"Zaanse Snoepfabriek",31764.0,73
2023-09,"Aux joyeux ecclésiastiques",496551.5,90
2023-09,"Bigfoot Breweries",70720.0,89
2023-09,"Cooperativa de Quesos 'Las Cabras'",91051.0,84
2023-09,"Escargots Nouveaux",24552.25,65
2023-09,"Exotic Liquids",65803.0,86
2023-09,"Formaggi Fortini s.r.l.",120211.4,92
2023-09,"Forêts d'érables",144291.1,86
2023-09,"G'day, Mate",130171.2,88
2023-09,"Gai pâturage",147633.0,86
2023-09,"Grandma Kelly's Homestead",157030.0,95
2023-09,"Heli Süßwaren GmbH & Co. KG",125954.15,93
2023-09,"Karkki Oy",79320.0,95
2023-09,"Leka Trading",117757.75,93
2023-09,Lyngbysild,33163.0,80
2023-09,"Ma Maison",49618.9,80
2023-09,"Mayumi's",70110.25,97
2023-09,"New England Seafood Cannery",44604.05,83
2023-09,"New Orleans Cajun Delights",129845.5,104
2023-09,"Nord-Ost-Fisch Handelsgesellschaft mbH",44323.68,63
2023-09,"Norske Meierier",103270.0,98
2023-09,"PB Knäckebröd AB",41424.0,86
2023-09,"Pasta Buttini s.r.l.",91374.0,79
2023-09,"Pavlova, Ltd.",285573.55,106
2023-09,"Plutzer Lebensmittelgroßmärkte AG",351412.63,102
2023-09,"Refrescos Americanas LTDA",7425.0,61
2023-09,"Specialty Biscuits, Ltd.",188348.1,98
2023-09,"Svensk Sjöföda AB",101859.0,90
2023-09,"Tokyo Traders",202522.0,94
2023-09,"Zaanse Snoepfabriek",28778.5,70
2023-10,"Aux joyeux ecclésiastiques",415816.5,73
2023-10,"Bigfoot Breweries",53616.0,70
2023-10,"Cooperativa de Quesos 'Las Cabras'",82003.0,66
2023-10,"Escargots Nouveaux",18695.75,53
2023-10,"Exotic Liquids",54227.0,72
2023-10,"Formaggi Fortini s.r.l.",100987.3,70
2023-10,"Forêts d'érables",99781.8,67
2023-10,"G'day, Mate",114664.4,69
2023-10,"Gai pâturage",117081.0,68
2023-10,"Grandma Kelly's Homestead",123460.0,74
2023-10,"Heli Süßwaren GmbH & Co. KG",112428.61,74
2023-10,"Karkki Oy",63628.25,73
2023-10,"Leka Trading",103324.9,75
2023-10,Lyngbysild,27252.0,65
2023-10,"Ma Maison",40479.5,66
2023-10,"Mayumi's",56063.25,78
2023-10,"New England Seafood Cannery",34665.85,63
2023-10,"New Orleans Cajun Delights",111542.9,82
2023-10,"Nord-Ost-Fisch Handelsgesellschaft mbH",34148.91,49
2023-10,"Norske Meierier",72428.5,76
2023-10,"PB Knäckebröd AB",44241.0,70
2023-10,"Pasta Buttini s.r.l.",77846.5,71
2023-10,"Pavlova, Ltd.",229880.7,84
2023-10,"Plutzer Lebensmittelgroßmärkte AG",285089.98,83
2023-10,"Refrescos Americanas LTDA",5607.0,46
2023-10,"Specialty Biscuits, Ltd.",163180.0,80
2023-10,"Svensk Sjöföda AB",74402.0,81
2023-10,"Tokyo Traders",182687.0,74
2023-10,"Zaanse Snoepfabriek",24134.75,62
